id,symbol,symbolName,slug,bscContract,isSold,isTrading,prevPrice,price,sellPrice,percentageDiff,sellPercentageDiff,datetime,sellDatetime
8036,YVS,YVS.Finance,yvs-finance,0x47c1c7b9d7941a7265d123dcfb100d8fb5348213,0,0,0.000596364421631068,0.000596364421631068,,0.0,,2021-09-16 20:04:08.920778,
8753,SACT,srnArt Gallery,srnartgallery,0x1ba8c21c623c843cd4c60438d70e7ad50f363fbb,0,0,5.46284397144e-06,5.46284397144e-06,,0.0,,2021-09-16 20:04:09.044735,
10287,MRF,MoonRadar,moonradar,0xb41d606ffe40283cfda1f08266be9a4d29ef74df,0,0,455.6888619143104,455.6888619143104,,0.0,,2021-09-16 20:04:09.181179,
3907,BITC,BitCash,bitcash,0x44969fdfeeab1d7f6e500a5a8f1aeebd74785aef,0,0,1.7291077194986e-05,1.7291077194986e-05,,0.0,,2021-09-16 20:04:09.493358,
7698,CORX,CorionX,corionx,0x141383CDB8158982fB3469C3e49cC82F8026d968,0,0,5.01250061169e-06,5.01250061169e-06,,0.0,,2021-09-16 20:04:09.620125,
4142,CBIX,Cubiex,cubiex,0x34681c1035f97e1edcccec5f142e02ff81a3a230,0,0,9.967829991318e-06,9.967829991318e-06,,0.0,,2021-09-16 20:04:09.742836,
9038,ALLOY,HyperAlloy,hyper-alloy,0x5ef5994fa33ff4eb6c82d51ee1dc145c546065bd,0,0,5.4084459375753e-05,5.4084459375753e-05,,0.0,,2021-09-16 20:04:09.908326,
9235,HYFI,Hyper Finance,hyper-finance,0x9a319b959e33369c5eaa494a770117ee3e585318,0,0,1.0987673473487e-05,1.0987673473487e-05,,0.0,,2021-09-16 20:04:10.085789,
4193,DYNMT,Dynamite,dynamite,0xb1ce906c610004e27e74415aa9bcc90e46366f90,0,0,3.6438756467730538,3.655759626914732,,0.3261,,2021-09-16 20:04:10.197578,
2978,ACED,AceD,aced,0x3b98bbefe14b98000f10124ca95ed298ac9db3ff,0,0,1.461700295575e-06,1.461700295575e-06,,0.0,,2021-09-16 20:04:10.396111,
2966,FOXT,Fox Trading,fox-trading,0x50ea9c9f88aeab9f554b8ffb4d7a1017957e866a,0,0,1.6317959254575e-05,1.6317959254575e-05,,0.0,,2021-09-16 20:04:10.513244,
3158,ZCR,ZCore,zcore,0x1f01dc57c66c2f87d8eab9c625d335e9defe6912,0,0,3.1637710486047e-05,3.1637710486047e-05,,0.0,,2021-09-16 20:04:10.628469,
9972,TATA,HakunaMatata,hakunamatata,0x355389292D8c963719FDaF0651f7846D6c504448,0,0,0.000545176823881993,0.000545176823881993,,0.0,,2021-09-16 20:04:10.752378,
8747,CCAKE,CheesecakeSwap Token,cheesecakeswap-token,0xc7091aa18598b87588e37501b6ce865263cd67ce,0,0,0.00011572910786708,0.00011572910786708,,0.0,,2021-09-16 20:04:10.869727,
9581,BBKFI,BitBlocks Finance,bitblocks-finance,0xfc8e68e30350c6603d3d29fcc8e676380c28fcf4,0,0,6.5304354010919e-05,6.5304354010919e-05,,0.0,,2021-09-16 20:04:11.018407,
8870,TFF,Tutti Frutti,tutti-frutti,0x2d69c55baecefc6ec815239da0a985747b50db6e,0,0,2.105017653971e-06,2.105017653971e-06,,0.0,,2021-09-16 20:04:11.317168,
